CustomerKey,Customer Code,Continent,City,State,CountryRegion
12588,23587,North America,Torrance,California,United States
880,11879,North America,Beaverton,Oregon,United States
3163,14162,Europe,Frankfurt,Hesse,Germany
3165,14164,Europe,Dusseldorf,North Rhine-Westphalia,Germany
1888,12887,North America,Bellflower,California,United States
1889,12888,North America,Lake Oswego,Oregon,United States
1899,12898,North America,Burbank,California,United States
1900,12899,North America,Glendale,California,United States
1901,12900,North America,Palo Alto,California,United States
1905,12904,North America,Chula Vista,California,United States
1906,12905,North America,Lynnwood,Washington,United States
1908,12907,North America,Kirkland,Washington,United States
1909,12908,North America,Renton,Washington,United States
1910,12909,North America,Berkeley,California,United States
2229,13228,North America,Colma,California,United States
2230,13229,North America,Woodburn,Oregon,United States
2231,13230,North America,Olympia,Washington,United States
2234,13233,North America,Marysville,Washington,United States
2235,13234,North America,Puyallup,Washington,United States
2236,13235,North America,Woodburn,Oregon,United States
12833,23832,North America,Bellingham,Washington,United States
18901,CS809,North America,Castle Rock,Colorado,United States
1887,12886,North America,San Diego,California,United States
2233,13232,North America,Lebanon,Oregon,United States
1902,12901,North America,W. Linn,Oregon,United States
12832,23831,North America,Beaverton,Oregon,United States
3164,14163,Europe,Berlin,Berlin,Germany
1907,12906,North America,Burien,Washington,United States
17468,28467,Europe,Hamburg,Hamburg,Germany
18869,CS689,North America,San Francisco,California,United States
18902,CS810,North America,Charleston,South Carolina,United States
4097,15096,Europe,Brunswick,Lower Saxony,Germany
4106,15105,Europe,Berlin,Berlin,Germany
4111,15110,Europe,Hamburg,Hamburg,Germany
4114,15113,Europe,Darmstadt,Hesse,Germany
4117,15116,Europe,Kassel,Hesse,Germany
4118,15117,Europe,Dusseldorf,North Rhine-Westphalia,Germany
4093,15092,Europe,Solingen,North Rhine-Westphalia,Germany
15245,26244,North America,Spokane,Washington,United States
15246,26245,North America,Beverly Hills,California,United States
15247,26246,North America,Burlingame,California,United States
15248,26247,North America,Chula Vista,California,United States
2904,13903,North America,El Cajon,California,United States
2905,13904,North America,Imperial Beach,California,United States
2907,13906,North America,Olympia,Washington,United States
2908,13907,North America,Bremerton,Washington,United States
2912,13911,North America,Seattle,Washington,United States
2913,13912,North America,Coronado,California,United States
2914,13913,North America,Berkeley,California,United States
2915,13914,North America,Chula Vista,California,United States
6399,17398,North America,Oakland,California,United States
6400,17399,North America,Palo Alto,California,United States
6409,17408,North America,Mill Valley,California,United States
6419,17418,North America,Burlingame,California,United States
6420,17419,North America,Chula Vista,California,United States
6421,17420,North America,San Diego,California,United States
6526,17525,North America,Concord,California,United States
6537,17536,North America,El Cajon,California,United States
6538,17537,North America,Torrance,California,United States
6539,17538,North America,Torrance,California,United States
7376,18375,North America,Redwood City,California,United States
7386,18385,North America,Burbank,California,United States
2911,13910,North America,Sedro Woolley,Washington,United States
6525,17524,North America,Torrance,California,United States
7355,18354,North America,Burlingame,California,United States
2906,13905,North America,La Jolla,California,United States
560,11559,Europe,Solingen,North Rhine-Westphalia,Germany
563,11562,Europe,Leipzig,Saxony,Germany
565,11564,Europe,Frankfurt,Hesse,Germany
571,11570,Europe,Berlin,Berlin,Germany
596,11595,Europe,Erlangen,Bavaria,Germany
599,11598,Europe,Saarbrücken,Saar,Germany
603,11602,Europe,Salzgitter,Lower Saxony,Germany
606,11605,Europe,Stuttgart,Baden-Wuerttemberg,Germany
562,11561,Europe,Munich,Bavaria,Germany
3484,14483,North America,Lake Oswego,Oregon,United States
3488,14487,North America,San Carlos,California,United States
3489,14488,North America,Berkeley,California,United States
3490,14489,North America,Glendale,California,United States
3492,14491,North America,San Diego,California,United States
3493,14492,North America,Renton,Washington,United States
3494,14493,North America,Torrance,California,United States
3495,14494,North America,Salem,Oregon,United States
3496,14495,North America,Grossmont,California,United States
3500,14499,North America,Downey,California,United States
3504,14503,North America,Walla Walla,Washington,United States
13953,24952,North America,Lebanon,Oregon,United States
13955,24954,North America,National City,California,United States
13959,24958,North America,Colma,California,United States
13960,24959,North America,Berkeley,California,United States
13962,24961,North America,Walla Walla,Washington,United States
13963,24962,North America,Lynnwood,Washington,United States
13964,24963,North America,Beverly Hills,California,United States
13965,24964,North America,Edmonds,Washington,United States
13967,24966,North America,Olympia,Washington,United States
18903,CS811,North America,Charlottesville,Virginia,United States
3502,14501,North America,Beverly Hills,California,United States
3499,14498,North America,Chula Vista,California,United States
3491,14490,North America,Coronado,California,United States
13966,24965,North America,Spokane,Washington,United States
1851,12850,Europe,Frankfurt,Hesse,Germany
1859,12858,Europe,Berlin,Berlin,Germany
1868,12867,Europe,Paderborn,North Rhine-Westphalia,Germany
1871,12870,Europe,Bonn,North Rhine-Westphalia,Germany
1873,12872,Europe,Erlangen,Bavaria,Germany
2495,13494,Europe,Brunswick,Lower Saxony,Germany
2501,13500,Europe,Bonn,North Rhine-Westphalia,Germany
2502,13501,Europe,Stuttgart,Baden-Wuerttemberg,Germany
2514,13513,Europe,Werne,North Rhine-Westphalia,Germany
2515,13514,Europe,Eilenburg,Saxony,Germany
2516,13515,Europe,Salzgitter,Lower Saxony,Germany
3704,14703,Europe,Berlin,Berlin,Germany
3710,14709,Europe,Saarlouis,Saar,Germany
3711,14710,Europe,Hamburg,Hamburg,Germany
3712,14711,Europe,Paderborn,North Rhine-Westphalia,Germany
3768,14767,Europe,Hanover,Lower Saxony,Germany
3769,14768,Europe,Saarlouis,Saar,Germany
3770,14769,Europe,Paderborn,North Rhine-Westphalia,Germany
3773,14772,Europe,Frankfurt,Hesse,Germany
3783,14782,Europe,Paderborn,North Rhine-Westphalia,Germany
3787,14786,Europe,Erlangen,Bavaria,Germany
3708,14707,Europe,Berlin,Berlin,Germany
1847,12846,Europe,Bottrop,North Rhine-Westphalia,Germany
2498,13497,Europe,Hamburg,Hamburg,Germany
1853,12852,Europe,Stuttgart,Baden-Wuerttemberg,Germany
1864,12863,Europe,Paderborn,North Rhine-Westphalia,Germany
2503,13502,Europe,Berlin,Berlin,Germany
3782,14781,Europe,Solingen,North Rhine-Westphalia,Germany
2370,13369,North America,Edmonds,Washington,United States
2371,13370,North America,Oregon City,Oregon,United States
2372,13371,North America,Salem,Oregon,United States
2374,13373,North America,Beverly Hills,California,United States
2375,13374,North America,Burlingame,California,United States
2376,13375,North America,Colma,California,United States
2377,13376,North America,Concord,California,United States
2373,13372,North America,Yakima,Washington,United States
2378,13377,North America,Santa Cruz,California,United States
4490,15489,North America,Walla Walla,Washington,United States
4492,15491,North America,Clearwater,Florida,United States
4493,15492,North America,Kirkland,Washington,United States
4494,15493,North America,Lebanon,Oregon,United States
18904,CS812,North America,Cheney,Washington,United States
8113,19112,North America,Novato,California,United States
8116,19115,North America,Beverly Hills,California,United States
8118,19117,North America,Burbank,California,United States
8022,19021,North America,Renton,Washington,United States
8023,19022,North America,Grossmont,California,United States
8024,19023,North America,Newport Beach,California,United States
8025,19024,North America,Issaquah,Washington,United States
8108,19107,North America,Beaverton,Oregon,United States
8109,19108,North America,Redmond,Washington,United States
8110,19109,North America,Colma,California,United States
8112,19111,North America,Torrance,California,United States
4946,15945,North America,Puyallup,Washington,United States
4951,15950,North America,Lebanon,Oregon,United States
4952,15951,North America,Seattle,Washington,United States
4953,15952,North America,Sedro Woolley,Washington,United States
4954,15953,North America,Bellflower,California,United States
4977,15976,North America,Bremerton,Washington,United States
4978,15977,North America,Burien,Washington,United States
4979,15978,North America,Edmonds,Washington,United States
4980,15979,North America,Lynnwood,Washington,United States
8142,19141,North America,Sedro Woolley,Washington,United States
8144,19143,North America,Edmonds,Washington,United States
8145,19144,North America,Bellflower,California,United States
8146,19145,North America,Concord,California,United States
8147,19146,North America,Colma,California,United States
4955,15954,North America,Bellflower,California,United States
8021,19020,North America,Downey,California,United States
8115,19114,North America,Grossmont,California,United States
8026,19025,North America,Milwaukie,Oregon,United States
8111,19110,North America,Newport Beach,California,United States
4959,15958,North America,Burien,Washington,United States
8143,19142,North America,San Gabriel,California,United States
4976,15975,North America,Bellingham,Washington,United States
8120,19119,North America,Edmonds,Washington,United States
2257,13256,Europe,Essen,North Rhine-Westphalia,Germany
2258,13257,Europe,Hof,Bavaria,Germany
6090,17089,Europe,Hamburg,Hamburg,Germany
6091,17090,Europe,Bonn,North Rhine-Westphalia,Germany
6097,17096,Europe,Hof,Bavaria,Germany
2256,13255,Europe,Saarbrücken,Saar,Germany
6092,17091,Europe,Dusseldorf,North Rhine-Westphalia,Germany
5784,16783,North America,Tacoma,Washington,United States
18905,CS813,North America,Cle Elum,Washington,United States
8082,19081,Europe,Frankfurt,Hesse,Germany
7023,18022,Europe,Berlin,Berlin,Germany
7002,18001,Europe,Berlin,Berlin,Germany
7003,18002,Europe,Berlin,Berlin,Germany
7004,18003,Europe,Werne,North Rhine-Westphalia,Germany
7021,18020,Europe,Solingen,North Rhine-Westphalia,Germany
7018,18017,Europe,Berlin,Berlin,Germany
9123,20122,North America,Downey,California,United States
9125,20124,North America,Redwood City,California,United States
9126,20125,North America,Kirkland,Washington,United States
3025,14024,North America,Oakland,California,United States
3028,14027,North America,Tacoma,Washington,United States
3029,14028,North America,Bellingham,Washington,United States
3030,14029,North America,Lake Oswego,Oregon,United States
3036,14035,North America,Imperial Beach,California,United States
3038,14037,North America,Berkeley,California,United States
3041,14040,North America,El Cajon,California,United States
3044,14043,North America,Portland,Oregon,United States
6168,17167,North America,Bremerton,Washington,United States
6169,17168,North America,Port Orchard,Washington,United States
6171,17170,North America,Fremont,California,United States
6172,17171,North America,Spring Valley,California,United States
6173,17172,North America,Lemon Grove,California,United States
6174,17173,North America,Berkeley,California,United States
3037,14036,North America,Oregon City,Oregon,United States
3043,14042,North America,Yakima,Washington,United States
9124,20123,North America,Grossmont,California,United States
6170,17169,North America,Burlingame,California,United States
3018,14017,North America,San Diego,California,United States
11319,22318,Europe,Bonn,North Rhine-Westphalia,Germany
11451,22450,Europe,Sulzbach Taunus,Saar,Germany
11382,22381,Europe,Hof,Bavaria,Germany
11385,22384,Europe,Ingolstadt,Bavaria,Germany
11381,22380,Europe,Berlin,Berlin,Germany
6556,17555,North America,Concord,California,United States
6561,17560,North America,Tacoma,Washington,United States
6562,17561,North America,Bellflower,California,United States
6563,17562,North America,Concord,California,United States
6564,17563,North America,Long Beach,California,United States
6560,17559,North America,Bellflower,California,United States
8935,19934,Europe,Berlin,Berlin,Germany
8936,19935,Europe,Poing,Bavaria,Germany
8937,19936,Europe,Bottrop,North Rhine-Westphalia,Germany
8938,19937,Europe,Kassel,Hesse,Germany
8945,19944,Europe,Brunswick,Lower Saxony,Germany
9065,20064,Europe,Berlin,Berlin,Germany
9573,20572,Europe,Neunkirchen,North Rhine-Westphalia,Germany
9066,20065,Europe,Kassel,Hesse,Germany
9052,20051,Europe,Berlin,Berlin,Germany
8838,19837,North America,Berkeley,California,United States
8839,19838,North America,W. Linn,Oregon,United States
8842,19841,North America,El Cajon,California,United States
7340,18339,North America,Bellflower,California,United States
7341,18340,North America,Berkeley,California,United States
7342,18341,North America,Coronado,California,United States
7365,18364,North America,Edmonds,Washington,United States
7367,18366,North America,La Jolla,California,United States
7370,18369,North America,Chula Vista,California,United States
7371,18370,North America,Santa Cruz,California,United States
7372,18371,North America,Lynnwood,Washington,United States
7375,18374,North America,Puyallup,Washington,United States
7379,18378,North America,Santa Monica,California,United States
15552,26551,North America,Milwaukie,Oregon,United States
15553,26552,North America,Olympia,Washington,United States
15554,26553,North America,Redmond,Washington,United States
15555,26554,North America,Burbank,California,United States
18907,CS815,North America,Dallas,Texas,United States
7343,18342,North America,National City,California,United States
7377,18376,North America,Novato,California,United States
8841,19840,North America,Imperial Beach,California,United States
7366,18365,North America,Renton,Washington,United States
7374,18373,North America,Beaverton,Oregon,United States
8843,19842,North America,Bremerton,Washington,United States
7382,18381,North America,Chula Vista,California,United States
7384,18383,North America,Marysville,Washington,United States
7385,18384,North America,Port Orchard,Washington,United States
7394,18393,North America,Lake Oswego,Oregon,United States
7395,18394,North America,Renton,Washington,United States
7381,18380,North America,Milwaukie,Oregon,United States
11622,22621,Europe,Werne,North Rhine-Westphalia,Germany
11634,22633,Europe,Hof,Bavaria,Germany
7792,18791,North America,Sedro Woolley,Washington,United States
7795,18794,North America,Long Beach,California,United States
7798,18797,North America,Redmond,Washington,United States
7800,18799,North America,La Jolla,California,United States
7801,18800,North America,Lake Oswego,Oregon,United States
7802,18801,North America,Berkeley,California,United States
7804,18803,North America,Bremerton,Washington,United States
7805,18804,North America,Novato,California,United States
7806,18805,North America,Beaverton,Oregon,United States
7807,18806,North America,Corvallis,Oregon,United States
7809,18808,North America,Colma,California,United States
7810,18809,North America,Beaverton,Oregon,United States
7814,18813,North America,Ballard,Washington,United States
7815,18814,North America,Everett,Washington,United States
7816,18815,North America,Lynnwood,Washington,United States
7818,18817,North America,Puyallup,Washington,United States
7823,18822,North America,Beaverton,Oregon,United States
7828,18827,North America,Beaverton,Oregon,United States
7829,18828,North America,Everett,Washington,United States
18908,CS816,North America,Darien,Connecticut,United States
7799,18798,North America,Glendale,California,United States
7803,18802,North America,Bremerton,Washington,United States
7811,18810,North America,Burien,Washington,United States
7834,18833,North America,Lakewood,California,United States
7830,18829,North America,Issaquah,Washington,United States
7793,18792,North America,W. Linn,Oregon,United States
7817,18816,North America,Oregon City,Oregon,United States
11520,22519,Europe,Saarlouis,Saar,Germany
11524,22523,Europe,Frankfurt,Hesse,Germany
17473,28472,Europe,Darmstadt,Hesse,Germany
10662,21661,Europe,Berlin,Berlin,Germany
10664,21663,Europe,Stuttgart,Baden-Wuerttemberg,Germany
9401,20400,North America,Fremont,California,United States
9402,20401,North America,Burlingame,California,United States
9406,20405,North America,San Carlos,California,United States
9409,20408,North America,Burien,Washington,United States
9411,20410,North America,Spokane,Washington,United States
9412,20411,North America,El Cajon,California,United States
9413,20412,North America,Torrance,California,United States
9414,20413,North America,Berkeley,California,United States
8670,19669,North America,Sedro Woolley,Washington,United States
8671,19670,North America,Burbank,California,United States
8672,19671,North America,Concord,California,United States
8679,19678,North America,Burien,Washington,United States
8680,19679,North America,Coronado,California,United States
8681,19680,North America,Lebanon,Oregon,United States
16923,27922,North America,Bremerton,Washington,United States
16995,27994,North America,Beaverton,Oregon,United States
16996,27995,North America,Berkeley,California,United States
16997,27996,North America,Mill Valley,California,United States
16998,27997,North America,Burlingame,California,United States
17000,27999,North America,Portland,Oregon,United States
17012,28011,North America,Milwaukie,Oregon,United States
17013,28012,North America,Lake Oswego,Oregon,United States
17016,28015,North America,Kirkland,Washington,United States
17020,28019,North America,Edmonds,Washington,United States
17023,28022,North America,Downey,California,United States
17024,28023,North America,Corvallis,Oregon,United States
17025,28024,North America,Burlingame,California,United States
12471,23470,North America,La Jolla,California,United States
12483,23482,North America,Daly City,California,United States
12484,23483,North America,Downey,California,United States
12485,23484,North America,Lincoln Acres,California,United States
12493,23492,North America,Burbank,California,United States
12494,23493,North America,Long Beach,California,United States
18909,CS817,North America,Denton,Texas,United States
16989,27988,North America,Fremont,California,United States
17021,28020,North America,Everett,Washington,United States
9400,20399,North America,Lynnwood,Washington,United States
9410,20409,North America,Spokane,Washington,United States
11681,22680,Europe,Paderborn,North Rhine-Westphalia,Germany
11685,22684,Europe,Hamburg,Hamburg,Germany
16945,27944,Europe,Kassel,Hesse,Germany
16948,27947,Europe,Munich,Bavaria,Germany
16949,27948,Europe,Munich,Bavaria,Germany
13103,24102,Europe,Mühlheim am Main,Hesse,Germany
13104,24103,Europe,Munich,Bavaria,Germany
1470,12469,Europe,Paderborn,North Rhine-Westphalia,Germany
1471,12470,Europe,Berlin,Berlin,Germany
17877,28876,Europe,Hamburg,Hamburg,Germany
11679,22678,Europe,Hof,Bavaria,Germany
11680,22679,Europe,Munich,Bavaria,Germany
9511,20510,North America,Lebanon,Oregon,United States
9512,20511,North America,Novato,California,United States
9513,20512,North America,Mill Valley,California,United States
9514,20513,North America,Ballard,Washington,United States
9516,20515,North America,Santa Monica,California,United States
9517,20516,North America,West Covina,California,United States
9519,20518,North America,Chula Vista,California,United States
3608,14607,North America,Lake Oswego,Oregon,United States
9541,20540,North America,Berkeley,California,United States
9542,20541,North America,Downey,California,United States
9544,20543,North America,West Covina,California,United States
9545,20544,North America,Marysville,Washington,United States
9546,20545,North America,Kirkland,Washington,United States
3622,14621,North America,Milwaukie,Oregon,United States
3624,14623,North America,San Diego,California,United States
3625,14624,North America,Issaquah,Washington,United States
3626,14625,North America,Marysville,Washington,United States
3629,14628,North America,Lebanon,Oregon,United States
3630,14629,North America,Burien,Washington,United States
3631,14630,North America,Imperial Beach,California,United States
9037,20036,North America,Colma,California,United States
9039,20038,North America,Oakland,California,United States
9040,20039,North America,Sedro Woolley,Washington,United States
9041,20040,North America,Mill Valley,California,United States
9067,20066,North America,Lynnwood,Washington,United States
9069,20068,North America,Novato,California,United States
9033,20032,North America,Tacoma,Washington,United States
9034,20033,North America,Santa Monica,California,United States
18898,CS806,North America,Burlington,Wisconsin,United States
3609,14608,North America,Bremerton,Washington,United States
9515,20514,North America,Walla Walla,Washington,United States
9068,20067,North America,Redwood City,California,United States
9543,20542,North America,Lincoln Acres,California,United States
3623,14622,North America,Coronado,California,United States
9038,20037,North America,Lincoln Acres,California,United States
9510,20509,North America,Imperial Beach,California,United States
3628,14627,North America,San Carlos,California,United States
17361,28360,North America,Newport Beach,California,United States
17363,28362,North America,Novato,California,United States
17572,28571,North America,Coronado,California,United States
17362,28361,North America,Kirkland,Washington,United States
17573,28572,North America,Bellingham,Washington,United States
18899,CS807,North America,Cape Canaveral,Florida,United States
9762,20761,North America,El Cajon,California,United States
9766,20765,North America,Lemon Grove,California,United States
9768,20767,North America,Yakima,Washington,United States
9769,20768,North America,Bellflower,California,United States
9770,20769,North America,Lynnwood,Washington,United States
9771,20770,North America,Yakima,Washington,United States
9773,20772,North America,Woodland Hills,California,United States
9776,20775,North America,Bremerton,Washington,United States
9777,20776,North America,Walla Walla,Washington,United States
9778,20777,North America,Beaverton,Oregon,United States
9780,20779,North America,Grossmont,California,United States
9781,20780,North America,Lebanon,Oregon,United States
9783,20782,North America,Beaverton,Oregon,United States
9785,20784,North America,Burbank,California,United States
18910,CS818,North America,Denver,Colorado,United States
9779,20778,North America,Sedro Woolley,Washington,United States
9767,20766,North America,Mill Valley,California,United States
17921,28920,Europe,Stuttgart,Baden-Wuerttemberg,Germany
238,11237,Europe,Solingen,North Rhine-Westphalia,Germany
4249,15248,North America,Burien,Washington,United States
4253,15252,North America,Portland,Oregon,United States
4256,15255,North America,San Carlos,California,United States
4257,15256,North America,Coronado,California,United States
4258,15257,North America,Bremerton,Washington,United States
4259,15258,North America,Ballard,Washington,United States
4271,15270,North America,Olympia,Washington,United States
4272,15271,North America,Seattle,Washington,United States
18011,29010,North America,Colma,California,United States
18012,29011,North America,San Francisco,California,United States
18016,29015,North America,Issaquah,Washington,United States
18017,29016,North America,Marysville,Washington,United States
18018,29017,North America,Woodburn,Oregon,United States
18020,29019,North America,Lakewood,California,United States
18021,29020,North America,Spring Valley,California,United States
18023,29022,North America,Oregon City,Oregon,United States
18025,29024,North America,Burbank,California,United States
18026,29025,North America,Glendale,California,United States
18911,CS819,North America,Desoto,Texas,United States
18024,29023,North America,Renton,Washington,United States
4270,15269,North America,Everett,Washington,United States
18010,29009,North America,Burlingame,California,United States
4255,15254,North America,Columbus,Georgia,United States
18015,29014,North America,Edmonds,Washington,United States
18019,29018,North America,Burbank,California,United States
15393,26392,Europe,Munich,Bavaria,Germany
15396,26395,Europe,Poing,Bavaria,Germany
15397,26396,Europe,Stuttgart,Baden-Wuerttemberg,Germany
4381,15380,North America,Kirkland,Washington,United States
4382,15381,North America,Olympia,Washington,United States
4385,15384,North America,Beaverton,Oregon,United States
4387,15386,North America,Renton,Washington,United States
4391,15390,North America,Portland,Oregon,United States
4393,15392,North America,Torrance,California,United States
4394,15393,North America,Berkeley,California,United States
10782,21781,North America,Lynnwood,Washington,United States
10783,21782,North America,Beaverton,Oregon,United States
10784,21783,North America,Burien,Washington,United States
18912,CS820,North America,East Orange,New Jersey,United States
4386,15385,North America,Lebanon,Oregon,United States
10658,21657,North America,Bellingham,Washington,United States
158,11157,North America,Tacoma,Washington,United States
18913,CS821,North America,East Troy,Wisconsin,United States
2678,13677,Europe,Saarbrücken,Saar,Germany
16944,27943,Europe,Ingolstadt,Bavaria,Germany
1715,12714,Europe,Hanover,Lower Saxony,Germany
826,11825,North America,Bellflower,California,United States
827,11826,North America,Beverly Hills,California,United States
829,11828,North America,Milwaukie,Oregon,United States
12583,23582,North America,Redwood City,California,United States
12585,23584,North America,Tacoma,Washington,United States
12586,23585,North America,Burien,Washington,United States
780,11779,North America,Woodburn,Oregon,United States
781,11780,North America,Edmonds,Washington,United States
783,11782,North America,Burbank,California,United States
784,11783,North America,San Diego,California,United States
786,11785,North America,Ballard,Washington,United States
788,11787,North America,Burbank,California,United States
789,11788,North America,Los Angeles,California,United States
790,11789,North America,National City,California,United States
791,11790,North America,Chula Vista,California,United States
793,11792,North America,Colma,California,United States
794,11793,North America,Burbank,California,United States
795,11794,North America,Lakewood,California,United States
796,11795,North America,Downey,California,United States
798,11797,North America,Oakland,California,United States
799,11798,North America,Bremerton,Washington,United States
810,11809,North America,Beverly Hills,California,United States
811,11810,North America,Bremerton,Washington,United States
813,11812,North America,Walla Walla,Washington,United States
814,11813,North America,W. Linn,Oregon,United States
815,11814,North America,Lake Oswego,Oregon,United States
800,11799,North America,Burien,Washington,United States
801,11800,North America,Beaverton,Oregon,United States
802,11801,North America,Beaverton,Oregon,United States
805,11804,North America,Redmond,Washington,United States
806,11805,North America,Beverly Hills,California,United States
807,11806,North America,Burlingame,California,United States
808,11807,North America,National City,California,United States
18914,CS822,North America,Edgerton,Wisconsin,United States
782,11781,North America,Daly City,California,United States
797,11796,North America,Downey,California,United States
787,11786,North America,Redmond,Washington,United States
792,11791,North America,Spokane,Washington,United States
804,11803,North America,Olympia,Washington,United States
812,11811,North America,Colma,California,United States
3845,14844,Europe,Frankfurt,Hesse,Germany
3850,14849,Europe,Bonn,North Rhine-Westphalia,Germany
3928,14927,Europe,Berlin,Berlin,Germany
3934,14933,Europe,Grevenbroich,North Rhine-Westphalia,Germany
3936,14935,Europe,Ingolstadt,Bavaria,Germany
3944,14943,Europe,Stuttgart,Baden-Wuerttemberg,Germany
2307,13306,North America,Santa Monica,California,United States
2308,13307,North America,Downey,California,United States
2310,13309,North America,El Cajon,California,United States
2311,13310,North America,Puyallup,Washington,United States
2312,13311,North America,Renton,Washington,United States
2316,13315,North America,Imperial Beach,California,United States
2317,13316,North America,Bellflower,California,United States
2320,13319,North America,Marysville,Washington,United States
2321,13320,North America,Grossmont,California,United States
2322,13321,North America,Portland,Oregon,United States
2324,13323,North America,Newport Beach,California,United States
2330,13329,North America,Chula Vista,California,United States
2333,13332,North America,Colma,California,United States
2334,13333,North America,Concord,California,United States
2336,13335,North America,Lakewood,California,United States
2337,13336,North America,Colma,California,United States
2338,13337,North America,Sedro Woolley,Washington,United States
2339,13338,North America,Santa Cruz,California,United States
2341,13340,North America,Berkeley,California,United States
2342,13341,North America,Long Beach,California,United States
2309,13308,North America,Walla Walla,Washington,United States
2318,13317,North America,Los Angeles,California,United States
2326,13325,North America,Burbank,California,United States
2335,13334,North America,Beaverton,Oregon,United States
2323,13322,North America,Olympia,Washington,United States
2340,13339,North America,Santa Cruz,California,United States
4881,15880,North America,Spokane,Washington,United States
4883,15882,North America,Beaverton,Oregon,United States
4884,15883,North America,Coronado,California,United States
4886,15885,North America,Sedro Woolley,Washington,United States
4887,15886,North America,Lemon Grove,California,United States
4888,15887,North America,Bremerton,Washington,United States
4885,15884,North America,Daly City,California,United States
11037,22036,North America,Downey,California,United States
11038,22037,North America,Seattle,Washington,United States
11039,22038,North America,Grossmont,California,United States
11040,22039,North America,Lemon Grove,California,United States
1939,12938,North America,Spokane,Washington,United States
1941,12940,North America,Santa Monica,California,United States
1930,12929,North America,Corvallis,Oregon,United States
1932,12931,North America,Chula Vista,California,United States
1933,12932,North America,Colma,California,United States
1934,12933,North America,Colma,California,United States
1935,12934,North America,Lincoln Acres,California,United States
1938,12937,North America,Seattle,Washington,United States
18916,CS824,North America,Englewood,Colorado,United States
11041,22040,North America,Woodland Hills,California,United States
1931,12930,North America,Everett,Washington,United States
1936,12935,North America,Newport Beach,California,United States
11036,22035,North America,Redwood City,California,United States
18906,CS814,North America,Clifton,New Jersey,United States
11125,22124,North America,Chicago,Illinois,United States
18917,CS825,North America,Fall City,Washington,United States
4496,15495,North America,Chula Vista,California,United States
4497,15496,North America,Colma,California,United States
4500,15499,North America,Sedro Woolley,Washington,United States
4501,15500,North America,Burlingame,California,United States
4502,15501,North America,Colma,California,United States
4504,15503,North America,Sedro Woolley,Washington,United States
4505,15504,North America,Issaquah,Washington,United States
4506,15505,North America,W. Linn,Oregon,United States
4507,15506,North America,Burlingame,California,United States
4509,15508,North America,Lynnwood,Washington,United States
4510,15509,North America,Yakima,Washington,United States
4511,15510,North America,Beaverton,Oregon,United States
4514,15513,North America,Renton,Washington,United States
4515,15514,North America,Walla Walla,Washington,United States
4516,15515,North America,Yakima,Washington,United States
4517,15516,North America,Chula Vista,California,United States
4519,15518,North America,Torrance,California,United States
4522,15521,North America,Bellflower,California,United States
4523,15522,North America,Portland,Oregon,United States
4524,15523,North America,Marysville,Washington,United States
4525,15524,North America,Lake Oswego,Oregon,United States
4528,15527,North America,Imperial Beach,California,United States
4529,15528,North America,Milwaukie,Oregon,United States
4530,15529,North America,Lynnwood,Washington,United States
4532,15531,North America,Bothell,Washington,United States
4533,15532,North America,Chula Vista,California,United States
4534,15533,North America,San Francisco,California,United States
4535,15534,North America,Portland,Oregon,United States
4538,15537,North America,Glendale,California,United States
4539,15538,North America,Grossmont,California,United States
4540,15539,North America,Berkeley,California,United States
4542,15541,North America,Palo Alto,California,United States
4543,15542,North America,Burbank,California,United States
18918,CS826,North America,Falmouth,Massachusetts,United States
4503,15502,North America,Corvallis,Oregon,United States
4518,15517,North America,Santa Monica,California,United States
4526,15525,North America,Burbank,California,United States
4541,15540,North America,Burlingame,California,United States
4498,15497,North America,Novato,California,United States
4513,15512,North America,Ballard,Washington,United States
4521,15520,North America,Coronado,California,United States
4536,15535,North America,Burlingame,California,United States
16384,27383,North America,Concord,California,United States
16386,27385,North America,Burbank,California,United States
16387,27386,North America,Burlingame,California,United States
16389,27388,North America,Spokane,Washington,United States
16390,27389,North America,Woodland Hills,California,United States
16391,27390,North America,Burien,Washington,United States
16392,27391,North America,Kirkland,Washington,United States
16395,27394,North America,Lebanon,Oregon,United States
16396,27395,North America,Beaverton,Oregon,United States
16397,27396,North America,Edmonds,Washington,United States
16399,27398,North America,Torrance,California,United States
16400,27399,North America,Coronado,California,United States
16408,27407,North America,Portland,Oregon,United States
16409,27408,North America,Concord,California,United States
16410,27409,North America,Colma,California,United States
16393,27392,North America,Bellflower,California,United States
16406,27405,North America,San Gabriel,California,United States
16388,27387,North America,Oregon City,Oregon,United States
16398,27397,North America,Glendale,California,United States
16411,27410,North America,San Carlos,California,United States
5207,16206,Europe,Darmstadt,Hesse,Germany
5208,16207,Europe,Erlangen,Bavaria,Germany
5209,16208,Europe,Saarbrücken,Saar,Germany
12077,23076,North America,Beverly Hills,California,United States
12081,23080,North America,Lemon Grove,California,United States
12083,23082,North America,Spring Valley,California,United States
12089,23088,North America,Bellingham,Washington,United States
12091,23090,North America,Lynnwood,Washington,United States
12092,23091,North America,La Jolla,California,United States
12093,23092,North America,National City,California,United States
12094,23093,North America,San Diego,California,United States
12109,23108,North America,Everett,Washington,United States
12110,23109,North America,Woodburn,Oregon,United States
12111,23110,North America,Glendale,California,United States
16626,27625,North America,Lake Oswego,Oregon,United States
